#Time       v(a0)      v(sum0)    v(sum1)    v(sum2)    v(sum3)    v(sum4)    v(sum5)    v(sum6)    v(sum7)    v(cout)   
 3.E-9      1.8       -48.713E-6  29.191E-6  19.229E-6 -53.758E-6 -59.393E-9  95.422E-6  509.05E-6  1.8       -52.793E-9 
 3.2E-9     1.8       -58.528E-6  25.599E-6  23.423E-6 -18.773E-6  1.1715E-6  9.6614E-6  1.1993E-6  1.8002    -34.455E-6 
 3.4E-9     1.8        64.715E-6 -24.502E-6 -23.222E-6  3.146E-6  -1.9028E-6 -1.3729E-6 -6.527E-6   1.7351     0.33251   
 3.6E-9     1.8       -77.845E-6  31.647E-6  30.397E-6 -2.7463E-6  2.5828E-6  1.8859E-6  10.511E-6  0.038998   1.7682    
 3.8E-9     1.8       -82.497E-6  34.336E-6  31.982E-6 -2.322E-6   2.7808E-6  2.2468E-6  11.159E-6  0.021147   1.7898    
 4.E-9      1.8       -80.898E-6  34.462E-6  29.564E-6 -1.9112E-6  2.4496E-6  2.0821E-6  10.534E-6  0.011515   1.7964    
 4.2E-9     1.8        88.987E-6 -38.314E-6 -37.612E-6  2.0548E-6 -3.3407E-6 -2.6953E-6 -12.538E-6 -0.0098789  1.8028    
 4.4E-9     1.8       -87.502E-6  37.874E-6  34.724E-6 -1.9637E-6  3.0679E-6  2.6656E-6  11.867E-6  0.008528   1.7978    
 4.6E-9     1.8        87.047E-6 -37.915E-6 -33.554E-6  1.9287E-6 -2.9125E-6 -2.5772E-6 -11.584E-6 -0.0073274  1.8018    
 4.8E-9     1.8       -86.406E-6  37.873E-6  32.412E-6 -1.8187E-6  2.8261E-6  2.5486E-6  11.338E-6  0.0063234  1.7986    
 5.E-9      1.8        85.821E-6 -37.78E-6  -31.427E-6  1.7574E-6 -2.6908E-6 -2.5137E-6 -11.078E-6 -0.0054378  1.8011    
 5.2E-9     1.8       -85.135E-6  37.657E-6  30.61E-6  -1.6775E-6  2.6253E-6  2.5383E-6  10.896E-6  0.0046914  1.7992    
 5.4E-9     1.8        84.527E-6 -37.45E-6  -29.849E-6  1.6517E-6 -2.5502E-6 -2.4969E-6 -10.683E-6 -0.0040369  1.8006    
 5.6E-9     1.8       -83.879E-6  37.293E-6  29.219E-6 -1.5868E-6  2.5129E-6  2.5079E-6  10.532E-6  0.0034833  1.7996    
 5.8E-9     1.8        83.264E-6 -37.057E-6 -28.613E-6  1.5747E-6 -2.4476E-6 -2.504E-6  -10.347E-6 -0.0030027  1.8003    
 6.E-9      1.8       -82.589E-6  36.857E-6  28.115E-6 -1.5264E-6  2.4623E-6  2.5233E-6  10.219E-6  0.0025945  1.7998    
 6.2E-9     1.8        82.03E-6  -36.635E-6 -27.624E-6  1.52E-6   -2.4408E-6 -2.4824E-6 -10.058E-6 -0.0022407  1.8001    
 6.4E-9     1.8       -81.44E-6   36.445E-6  27.227E-6 -1.4776E-6  2.4354E-6  2.5087E-6  9.9497E-6  0.0019385  1.7999    
 6.6E-9     1.8        80.884E-6 -36.205E-6 -26.825E-6  1.4805E-6 -2.385E-6  -2.4843E-6 -9.8077E-6 -0.0016767  1.8       
 6.8E-9     1.8       -80.279E-6  36.051E-6  26.508E-6 -1.4383E-6  2.3853E-6  2.4882E-6  9.7178E-6  0.001452   1.8       
 7.E-9      1.8        79.787E-6 -35.852E-6 -26.179E-6  1.4433E-6 -2.3237E-6 -2.4747E-6 -9.5931E-6 -0.0012574  1.7999    
 7.2E-9     2.7346E-9  71.778E-6 -32.368E-6 -21.648E-6  1.2409E-6 -1.9006E-6 -2.1136E-6 -8.15E-6   -819.09E-6  1.7999    
 7.4E-9     1.1548E-9  112.58E-6 -47.508E-6 -31.248E-6  1.1909E-6 -1.85E-6   -3.5246E-6 -10.708E-6 -62.461E-6  1.7999    
 7.6E-9    -4.0121E-9 -107.18E-6  56.179E-6  37.561E-6 -1.3017E-6  2.9351E-6  3.1093E-6  12.228E-6  58.822E-6  1.8001    
 7.8E-9     1.9333E-9  63.575E-6 -55.725E-6 -23.969E-6  923.55E-9 -1.8251E-6 -2.2123E-6 -8.434E-6  -43.171E-6  1.7999    
 8.E-9     -5.8548E-9  85.292E-6  30.049E-6  29.5E-6   -1.2777E-6  2.7586E-6  2.4691E-6  9.4884E-6  40.127E-6  1.8001    
 8.2E-9     731.4E-12 -0.0025308 -0.0090575 -27.498E-6  1.2881E-6 -2.5568E-6 -2.0396E-6 -8.8894E-6 -35.248E-6  1.7999    
 8.4E-9    -3.8236E-9  1.8565     1.771      25.797E-6 -1.3932E-6  2.5918E-6  2.0521E-6  8.5012E-6  32.165E-6  1.8001    
 8.6E-9    -4.8897E-9  1.8166     1.7918     93.253E-6 -1.7952E-6  2.8828E-6  2.1692E-6  9.7573E-6  33.381E-6  1.8001    
 8.8E-9    -3.984E-9   1.805      1.7975    -0.0087824 -1.7649E-6  2.5921E-6  2.0616E-6  9.6354E-6  32.259E-6  1.8001    
 9.E-9      850.E-12   1.7995     1.8002     1.4666    -6.4087E-6 -2.156E-6  -1.6315E-6 -8.0783E-6 -26.873E-6  1.7999    
 9.2E-9     821.2E-12  1.7998     1.8001     1.796     -22.182E-6 -3.0159E-6 -2.0407E-6 -9.853E-6  -30.745E-6  1.7999    
 9.4E-9     1.335E-9   1.7999     1.8        1.7998     0.019787  -2.6599E-6 -1.9416E-6 -10.002E-6 -30.368E-6  1.7999    
 9.6E-9    -3.4224E-9  1.8        1.8        1.8        1.8424    -1.6024E-6  1.5945E-6  8.6769E-6  27.289E-6  1.8001    
 9.8E-9     1.0471E-9  1.8        1.8        1.8        1.799     -100.08E-6 -1.3694E-6 -9.0399E-6 -27.253E-6  1.7999    
 10.E-9     1.2134E-9  1.8001     1.8        1.8        1.8001    -0.0084858 -3.472E-6  -8.1949E-6 -23.624E-6  1.7999    
 10.2E-9   -5.2398E-9  1.7999     1.8        1.8        1.7999     1.448      105.6E-6   11.385E-6  29.452E-6  1.8001    
 10.4E-9   -3.5737E-9  1.7999     1.8        1.8        1.7999     1.7988    -0.0014166  12.166E-6  31.733E-6  1.8002    
 10.6E-9   -4.424E-9   1.7999     1.8        1.8        1.8        1.7999     0.40945    11.58E-6   31.262E-6  1.8002    
 10.8E-9   -3.8799E-9  1.7999     1.8        1.8        1.8        1.8        1.8688     79.882E-6  30.843E-6  1.8002    
 11.E-9    -3.431E-9   1.7999     1.8        1.8        1.8        1.8        1.8072    -976.03E-6  30.541E-6  1.8002    
 11.2E-9    563.8E-12  1.8001     1.8        1.8        1.8        1.8        1.7998     0.070979  -27.614E-6  1.7999    
 11.4E-9    179.6E-12  1.8001     1.7999     1.8        1.8        1.8        1.8        1.7705     7.6237E-6  1.7998    
 11.6E-9    956.6E-12  1.8001     1.7999     1.8        1.8        1.8        1.8        1.798     -42.914E-6  1.7999    
 11.8E-9    1.0503E-9  1.8001     1.7999     1.8        1.8        1.8        1.8        1.7997    -427.47E-6  1.8003    
 12.E-9    -3.0246E-9  1.7999     1.8        1.8        1.8        1.8        1.8        1.7999    -0.0025028  0.016361  
 12.2E-9   -3.3496E-9  1.7999     1.8001     1.8        1.8        1.8        1.8        1.7999     0.19699    0.0079858 
 12.4E-9   -2.1398E-9  1.7999     1.8001     1.8        1.8        1.8        1.8        1.8        1.9131     0.004139  
 12.6E-9   -2.2812E-9  1.7999     1.8001     1.8        1.8        1.8        1.8        1.8        1.8317     0.0021774 
 12.8E-9   -2.2575E-9  1.7999     1.8001     1.8        1.8        1.8        1.8        1.8        1.8093     0.0011535 
 13.E-9    -2.1982E-9  1.7999     1.8001     1.8        1.8        1.8        1.8        1.8        1.8028     645.97E-6 
 13.2E-9    1.9238E-9  1.8002     1.7999     1.7999     1.8        1.8        1.8        1.8        1.7979    -605.36E-6 
 13.4E-9   -2.1044E-9  1.7998     1.8001     1.8001     1.8        1.8        1.8        1.8        1.8016     547.E-6   
 13.6E-9    1.9854E-9  1.8002     1.7999     1.7999     1.8        1.8        1.8        1.8        1.7988    -496.9E-6  
 13.8E-9   -2.0588E-9  1.7998     1.8001     1.8001     1.8        1.8        1.8        1.8        1.801      452.92E-6 
 14.E-9     2.0041E-9  1.8002     1.7999     1.8        1.8        1.8        1.8        1.8        1.7992    -414.14E-6 
 14.2E-9    1.8        1.8002     1.7999     1.8        1.8        1.8        1.8        1.8        1.7996    -288.94E-6 
 14.4E-9    1.8        1.7998     1.8001     1.8        1.8        1.8        1.8        1.8        1.8001     151.35E-6 
 14.6E-9    1.8        1.7995     1.7998     1.8        1.8        1.8        1.8        1.8        1.8       -122.81E-6 
 14.8E-9    1.8        0.32764    1.7604     1.8001     1.8        1.8        1.8        1.8        1.8        89.637E-6 
 15.E-9     1.8        137.36E-6 -0.0093309  1.7999     1.8        1.8        1.8        1.8        1.8        108.69E-6 
 15.2E-9    1.8       -625.62E-9  106.88E-6  1.7765     1.8        1.8        1.8        1.8        1.8       -48.518E-6 
 15.4E-9    1.8       -61.971E-6  14.758E-6  0.001916   1.7997     1.8001     1.8        1.8        1.8        110.6E-6  
 15.6E-9    1.8       -75.397E-6  39.396E-6  25.932E-6  1.532      1.8        1.8        1.8        1.8001     110.92E-6 
 15.8E-9    1.8       -90.362E-6  52.38E-6   26.869E-6 -0.0056851  1.7997     1.8        1.8        1.8001     131.93E-6 
 16.E-9     1.8        79.523E-6 -45.424E-6 -25.583E-6  31.31E-6   1.702      1.8        1.8        1.7999    -107.66E-6 
 16.2E-9    1.8       -118.7E-6   74.924E-6  35.942E-6 -23.188E-6 -605.31E-6  1.7997     1.8        1.8001     158.02E-6 
 16.4E-9    1.8        100.3E-6  -65.863E-6 -29.069E-6  15.449E-6 -1.1459E-6  0.7572     1.8        1.7999    -103.22E-6 
 16.6E-9    1.8       -113.19E-6  77.238E-6  31.865E-6 -15.319E-6  13.828E-6  167.19E-6  1.7998     1.8001     108.31E-6 
 16.8E-9    1.8       -103.79E-6  82.875E-6  26.607E-6 -13.87E-6   13.334E-6  6.0544E-6  1.0645     1.8001     90.3E-6   
 17.E-9     1.8       -115.65E-6  55.401E-6  14.396E-6 -14.596E-6  13.49E-6  -2.2503E-6  64.382E-6  1.7997     85.771E-6 
 17.2E-9    1.8       -135.46E-6  65.808E-6  15.249E-6 -16.206E-6  15.317E-6 -4.4934E-6  6.545E-6   1.8059    -0.0029663 
 17.4E-9    1.8       -181.6E-6   59.514E-6  32.204E-6 -20.615E-6  19.357E-6 -5.7372E-6  7.9785E-6  0.060137   1.8646    
 17.6E-9    1.8        157.28E-6 -63.244E-6 -23.991E-6  20.252E-6 -17.868E-6  5.4179E-6 -8.3402E-6 -0.010947   1.7957    
 17.8E-9    1.8        168.47E-6 -59.012E-6 -24.205E-6  21.821E-6 -20.005E-6  5.8621E-6 -9.7548E-6 -0.0059705  1.7985    
 18.E-9     1.8       -186.62E-6  65.672E-6  31.439E-6 -24.952E-6  26.678E-6 -6.9351E-6  12.436E-6  0.0051471  1.8012    
 18.2E-9    1.8        181.79E-6 -62.762E-6 -28.875E-6  24.238E-6 -23.926E-6  6.6506E-6 -11.732E-6 -0.0044217  1.7991    
 18.4E-9    1.8       -178.36E-6  61.32E-6   26.269E-6 -23.904E-6  22.742E-6 -6.5593E-6  11.536E-6  0.0038092  1.8007    
 18.6E-9    1.8        176.22E-6 -60.475E-6 -23.817E-6  23.571E-6 -21.653E-6  6.4911E-6 -11.236E-6 -0.0032752  1.7995    
 18.8E-9    1.8       -173.55E-6  58.317E-6  23.469E-6 -23.209E-6  20.844E-6 -6.3621E-6  11.033E-6  0.0028223  1.8003    
 19.E-9     1.8        170.27E-6 -56.001E-6 -23.441E-6  22.903E-6 -20.161E-6  6.277E-6  -10.789E-6 -0.0024302  1.7998    
 19.2E-9    1.8       -168.35E-6  55.529E-6  21.982E-6 -22.57E-6   19.651E-6 -6.1647E-6  10.624E-6  0.0020961  1.8001    
 19.4E-9    1.8        166.06E-6 -55.464E-6 -20.47E-6   22.299E-6 -19.2E-6    6.0969E-6 -10.433E-6 -0.0018072  1.7999    
 19.6E-9    1.8       -162.94E-6  53.957E-6  20.78E-6  -22.001E-6  18.861E-6 -5.9588E-6  10.311E-6  0.0015598  1.8       
 19.8E-9    1.8        160.82E-6 -52.194E-6 -21.279E-6  21.764E-6 -18.515E-6  5.8616E-6 -10.164E-6 -0.0013458  1.8       
 20.E-9     1.8       -159.69E-6  52.235E-6  20.249E-6 -21.502E-6  18.282E-6 -5.7295E-6  10.08E-6   0.0011771  1.8       
 20.2E-9    1.8        158.2E-6  -52.611E-6 -19.073E-6  21.299E-6 -18.046E-6  5.624E-6  -9.9677E-6 -0.0010281  1.8       
 20.4E-9    1.8       -155.79E-6  51.461E-6  19.641E-6 -21.068E-6  17.864E-6 -5.4896E-6  9.9127E-6  897.56E-6  1.7999    
 20.6E-9    1.8        154.98E-6 -50.001E-6 -20.35E-6   20.895E-6 -17.69E-6   5.4332E-6 -9.8259E-6 -812.59E-6  1.8001    
 20.8E-9    1.8       -153.51E-6  50.318E-6  19.483E-6 -20.695E-6  17.587E-6 -5.3367E-6  9.7925E-6  740.28E-6  1.7999    
 21.E-9     1.8        151.4E-6  -50.944E-6 -18.447E-6  20.549E-6 -17.435E-6  5.2756E-6 -9.7246E-6 -676.13E-6  1.8001    
 21.2E-9    4.8721E-9  135.89E-6 -42.789E-6 -15.272E-6  17.981E-6 -14.249E-6  4.5585E-6 -8.2443E-6 -470.32E-6  1.8001    
 21.4E-9   -7.0159E-9 -161.2E-6   65.738E-6  23.495E-6 -30.459E-6  25.269E-6 -7.7498E-6  15.076E-6  151.47E-6  1.8001    
 21.6E-9    4.0309E-9  165.16E-6 -65.149E-6 -31.36E-6   33.71E-6  -28.033E-6  9.9553E-6 -16.284E-6 -156.4E-6   1.7999    
 21.8E-9   -5.9826E-9 -100.99E-6  45.982E-6  16.957E-6 -26.681E-6  16.759E-6 -8.308E-6   10.778E-6  125.35E-6  1.8001    
 22.E-9     1.93E-9    83.068E-6 -22.62E-6  -25.544E-6  29.08E-6  -21.881E-6  9.4304E-6 -12.636E-6 -127.27E-6  1.7999    
 22.2E-9   -6.9285E-9 -0.0026327 -0.0090682  21.568E-6 -27.445E-6  20.582E-6 -8.6832E-6  11.824E-6  119.95E-6  1.8001    
 22.4E-9    3.7134E-9  1.8565     1.7713    -20.229E-6  27.046E-6 -20.096E-6  8.6228E-6 -11.695E-6 -115.21E-6  1.8       
 22.6E-9    2.585E-9   1.8166     1.7919     91.719E-6  30.127E-6 -23.347E-6  9.8306E-6 -13.726E-6 -123.06E-6  1.7999    
 22.8E-9   -5.8943E-9  1.7993     1.8005    -0.0091747 -25.673E-6  18.921E-6 -8.3446E-6  11.486E-6  105.11E-6  1.8001    
 23.E-9     2.32E-9    1.8002     1.7999     1.2997     33.719E-6 -31.592E-6  11.421E-6 -17.3E-6   -126.51E-6  1.7999    
 23.2E-9    2.83E-9    1.8001     1.8        1.7951    -124.23E-6 -25.685E-6  10.826E-6 -15.37E-6  -122.94E-6  1.8       
 23.4E-9    3.1132E-9  1.8001     1.8        1.7991     0.046084  -24.192E-6  11.149E-6 -14.855E-6 -121.57E-6  1.7999    
 23.6E-9   -5.5237E-9  1.7999     1.8        1.8001     1.8369     30.573E-6 -9.8711E-6  12.827E-6  110.7E-6   1.8       
 23.8E-9    3.0957E-9  1.8001     1.8        1.8        1.7991    -167.15E-6  10.172E-6 -13.171E-6 -111.14E-6  1.8       
 24.E-9     3.0213E-9  1.8001     1.7999     1.8        1.8001    -0.0034671  5.7159E-6 -12.127E-6 -97.409E-6  1.7999    
 24.2E-9   -7.0799E-9  1.7998     1.8001     1.8        1.7999     1.5468     129.18E-6  16.306E-6  122.69E-6  1.8001    
 24.4E-9   -5.3968E-9  1.7999     1.8001     1.8        1.7999     1.8093    -0.0018192  21.709E-6  141.51E-6  1.8       
 24.6E-9   -6.6305E-9  1.7999     1.8001     1.8        1.8        1.7999     0.4958     13.401E-6  118.94E-6  1.7999    
 24.8E-9   -5.7604E-9  1.7998     1.8001     1.8        1.8        1.8        1.8576     80.077E-6  130.98E-6  1.8001    
 25.E-9    -5.3228E-9  1.7998     1.8001     1.8        1.8        1.8        1.8063    -861.7E-6   130.13E-6  1.8       
 25.2E-9   -5.8911E-9  1.7999     1.8001     1.8        1.8        1.8        1.8012     0.082966   128.53E-6  1.8001    
 25.4E-9   -6.3397E-9  1.7998     1.8001     1.8        1.8        1.8        1.8004     1.7478     168.89E-6  1.8       
 25.6E-9   -5.4889E-9  1.7999     1.8001     1.8        1.8        1.8        1.8002     1.7969     1.2413E-6  1.8001    
 25.8E-9    3.0559E-9  1.8002     1.7999     1.8        1.8        1.8        1.8001     1.8001    -371.38E-6  1.8007    
 26.E-9    -4.9781E-9  1.7999     1.8001     1.8        1.8        1.8        1.7999     1.8001    -0.0025006  0.049825  
 26.2E-9   -5.2937E-9  1.7999     1.8001     1.8        1.7999     1.8        1.7999     1.8        0.17682    0.02506   
 26.4E-9   -4.0998E-9  1.7999     1.8001     1.8        1.7999     1.8        1.8        1.8        1.913      0.013022  
 26.6E-9   -4.2347E-9  1.7999     1.8001     1.8        1.7999     1.8        1.8        1.8        1.8317     0.0068335 
 26.8E-9   -4.2081E-9  1.7999     1.8001     1.8        1.7999     1.8        1.8        1.8        1.8093     0.0035939 
 27.E-9    -4.144E-9   1.7999     1.8001     1.8        1.7999     1.8        1.8        1.8        1.8028     0.001893  
 27.2E-9    3.8679E-9  1.8001     1.7998     1.7999     1.8001     1.8        1.8        1.8        1.7979    -0.0016145 
 27.4E-9   -4.0505E-9  1.7999     1.8002     1.8001     1.7999     1.8        1.8        1.8        1.8016     0.001378  
 27.6E-9    3.9299E-9  1.8        1.7998     1.7999     1.8001     1.8        1.8        1.8        1.7988    -0.0011749 
 27.8E-9   -4.0018E-9  1.7999     1.8002     1.8001     1.7999     1.8        1.8        1.8        1.801      0.001015  
 28.E-9     3.9471E-9  1.8001     1.7998     1.7999     1.8001     1.8        1.8        1.8        1.7992    -874.99E-6 
 28.2E-9    1.8        1.8001     1.7999     1.8        1.8001     1.8        1.8        1.8        1.7996    -480.38E-6 
 28.4E-9    1.8        1.7998     1.8001     1.8        1.8        1.8        1.8        1.8        1.8001     211.71E-6 
 28.6E-9    1.8        1.7995     1.7997     1.8        1.8001     1.8        1.8        1.8        1.7999    -166.19E-6 
 28.8E-9    1.8        0.32585    1.7602     1.7999     1.7999     1.8        1.8        1.8        1.8001     136.54E-6 
 29.E-9     1.8        183.71E-6 -0.0051683  1.7998     1.7999     1.8001     1.8        1.8        1.8001     109.83E-6 
 29.2E-9    1.8       -37.455E-6 -29.393E-6  1.7717     1.8        1.8001     1.8        1.8        1.8        64.558E-6 
 29.4E-9    1.8       -173.64E-6  95.718E-6  416.38E-6  1.7997     1.8001     1.8        1.8        1.8        158.53E-6 
 29.6E-9    1.8       -129.8E-6   91.172E-6  29.172E-6  1.5327     1.8001     1.7999     1.8001     1.8001     100.36E-6 
 29.8E-9    1.8        146.37E-6 -131.18E-6 -39.997E-6 -0.0059894  1.7998     1.8001     1.8        1.8       -118.34E-6 
 30.E-9     1.8       -165.39E-6  92.869E-6  33.085E-6 -16.358E-6  1.7025     1.7999     1.8        1.8001     123.34E-6 
 30.2E-9    1.8       -223.12E-6  156.43E-6  61.606E-6 -47.401E-6 -0.023951   1.7998     1.8        1.8        182.64E-6 
 30.4E-9    1.8        204.89E-6 -134.39E-6 -46.119E-6  48.852E-6  476.66E-6  0.97775    1.8        1.7999    -158.4E-6  
 30.6E-9    1.8        208.03E-6 -137.03E-6 -52.034E-6  53.842E-6  121.91E-6  0.0046864  1.7997     1.8       -168.74E-6 
 30.8E-9    1.8        201.E-6   -132.48E-6 -50.207E-6  53.515E-6  14.627E-6  0.0012081  1.3035     1.7999    -158.55E-6 
 31.E-9     1.8        196.76E-6 -121.63E-6 -44.338E-6  52.888E-6 -15.819E-6  336.12E-6 -0.090849   1.7999    -155.98E-6 
 31.2E-9    1.8       -165.87E-6  102.22E-6  37.108E-6 -45.188E-6  24.076E-6 -62.06E-6   0.0029568  1.8018     502.72E-6 
 31.4E-9    1.8        183.84E-6 -121.41E-6 -47.345E-6  50.878E-6 -28.307E-6  49.282E-6 -235.19E-6  0.86849    1.1049    
 31.6E-9    1.8        194.09E-6 -126.71E-6 -47.375E-6  57.017E-6 -32.874E-6  51.19E-6  -107.28E-6  0.039939   1.7102    
 31.8E-9    1.8       -143.69E-6  108.06E-6  32.492E-6 -49.483E-6  27.176E-6 -38.444E-6  34.211E-6 -0.0082961  1.8029    
 32.E-9     1.8       -185.72E-6  124.3E-6   49.286E-6 -60.602E-6  35.905E-6 -48.179E-6  45.139E-6 -0.0045817  1.801     
 32.2E-9    1.8       -186.22E-6  127.87E-6  44.473E-6 -60.893E-6  33.827E-6 -45.453E-6  45.01E-6  -0.0025462  1.8003    
 32.4E-9    1.8        207.38E-6 -139.31E-6 -56.404E-6  70.516E-6 -45.647E-6  54.435E-6 -57.306E-6  0.0022065  1.7998    
 32.6E-9    1.8       -189.38E-6  136.5E-6   52.107E-6 -68.883E-6  41.787E-6 -51.951E-6  54.949E-6 -0.0019125  1.8001    
 32.8E-9    1.8        174.87E-6 -136.51E-6 -50.721E-6  68.655E-6 -40.403E-6  50.794E-6 -54.434E-6  0.001662   1.7999    
 33.E-9     1.8       -175.31E-6  135.48E-6  47.743E-6 -68.162E-6  39.128E-6 -49.629E-6  53.903E-6 -0.001471   1.8001    
 33.2E-9    1.8        174.61E-6 -133.94E-6 -44.835E-6  67.767E-6 -38.118E-6  48.685E-6 -53.483E-6  0.0013011  1.8       
 33.4E-9    1.8       -175.66E-6  131.47E-6  43.183E-6 -67.278E-6  37.297E-6 -47.822E-6  53.202E-6 -0.0011495  1.8       
 33.6E-9    1.8        177.36E-6 -129.6E-6  -42.124E-6  66.812E-6 -36.572E-6  47.119E-6 -52.937E-6  0.0010155  1.8       
 33.8E-9    1.8       -177.27E-6  128.91E-6  42.318E-6 -66.293E-6  36.025E-6 -46.469E-6  52.773E-6 -910.59E-6  1.8       
 34.E-9     1.8        177.88E-6 -126.78E-6 -41.865E-6  65.841E-6 -35.483E-6  45.95E-6  -52.597E-6  816.24E-6  1.8       
 34.2E-9    1.8       -179.04E-6  125.47E-6  40.706E-6 -65.328E-6  35.06E-6  -45.457E-6  52.503E-6 -735.42E-6  1.8       
 34.4E-9    1.8        178.87E-6 -125.04E-6 -40.906E-6  64.898E-6 -34.68E-6   45.071E-6 -52.382E-6  662.77E-6  1.8       
 34.6E-9    1.8       -179.02E-6  123.4E-6   40.567E-6 -64.439E-6  34.403E-6 -44.698E-6  52.329E-6 -596.75E-6  1.8       
 34.8E-9    1.8        180.22E-6 -122.32E-6 -39.427E-6  64.046E-6 -34.104E-6  44.419E-6 -52.241E-6  537.25E-6  1.8       
 35.E-9     1.8       -179.7E-6   122.29E-6  39.173E-6 -63.629E-6  33.882E-6 -44.139E-6  52.218E-6 -483.E-6    1.8       
 35.2E-9   -2.6487E-9 -164.53E-6  108.91E-6  32.771E-6 -56.073E-6  28.057E-6 -38.04E-6   45.147E-6 -312.77E-6  1.8       
 35.4E-9   -3.9207E-9 -113.66E-6  131.72E-6  29.239E-6 -92.218E-6  31.282E-6 -60.815E-6  54.602E-6  121.19E-6  1.8001    
 35.6E-9    1.0275E-9  113.57E-6 -124.69E-6 -43.98E-6   113.59E-6 -49.083E-6  75.81E-6  -75.474E-6 -167.07E-6  1.8       
 35.8E-9   -3.0564E-9  17.287E-6  115.34E-6  19.811E-6 -80.265E-6  20.523E-6 -54.34E-6   46.102E-6  149.71E-6  1.7999    
 36.E-9    -923.9E-12  20.654E-6 -30.188E-6 -29.616E-6  84.491E-6 -36.423E-6  61.766E-6 -57.523E-6 -166.63E-6  1.8       
 36.2E-9   -4.1409E-9 -749.61E-6 -0.0091681  27.893E-6 -82.379E-6  32.415E-6 -59.158E-6  50.342E-6  166.83E-6  1.8       
 36.4E-9    977.8E-12  1.8536     1.7744    -32.995E-6  82.63E-6  -27.251E-6  57.978E-6 -51.424E-6 -167.49E-6  1.8       
 36.6E-9   -113.9E-12  1.8158     1.7927     96.931E-6  93.862E-6 -35.104E-6  65.244E-6 -60.698E-6 -126.89E-6  1.8       
 36.8E-9    753.2E-12  1.8047     1.7978    -0.0087461  88.761E-6 -33.089E-6  64.24E-6  -56.503E-6 -140.01E-6  1.8       
 37.E-9    -3.8296E-9  1.7997     1.8002     1.4655    -74.112E-6  24.119E-6 -53.738E-6  40.991E-6  133.11E-6  1.8001    
 37.2E-9   -3.8245E-9  1.7998     1.8001     1.7959    -72.75E-6   38.671E-6 -69.204E-6  58.084E-6  162.26E-6  1.8001    
 37.4E-9   -3.3119E-9  1.7999     1.8001     1.7998     0.020707   33.996E-6 -63.062E-6  54.231E-6  167.71E-6  1.8       
 37.6E-9    1.1196E-9  1.8001     1.7999     1.7999     1.8422    -22.874E-6  53.073E-6 -42.489E-6 -160.24E-6  1.8       
 37.8E-9   -3.4445E-9  1.7999     1.8001     1.8        1.799     -151.81E-6 -56.041E-6  42.711E-6  166.56E-6  1.8       
 38.E-9     649.4E-12  1.8001     1.7999     1.8        1.7999    -0.005094   51.467E-6 -41.353E-6 -171.78E-6  1.8       
 38.2E-9   -1.1127E-9  1.8002     1.7998     1.7999     1.7999     1.3038     137.62E-6 -63.917E-6 -202.97E-6  1.8       
 38.4E-9    743.4E-12  1.8        1.7999     1.8        1.7999     1.7982    -0.0018348 -44.395E-6 -95.738E-6  1.8       
 38.6E-9   -284.8E-12  1.8001     1.7999     1.8        1.8        1.7993     0.5474    -45.773E-6 -114.33E-6  1.8       
 38.8E-9   -3.8455E-9  1.7999     1.8001     1.8        1.8        1.8001     1.7999     158.63E-6  127.52E-6  1.8       
